Sentence #,Word,POS,Tag
,.,.,O
Sentence: 3702,It's,NNP,O
,not,RB,O
,limited,VBD,O
,to,TO,O
,specific,JJ,O
,vendors,NNS,O
,.,.,O
Sentence: 3703,CLEARWATER,NNP,O
,",",",",O
,Fla.Sunbelt,NNP,O
,Software,NNP,O
,",",",",O
,a,DT,O
,provider,NN,O
,of,IN,O
,security,NN,O
,software,NN,O
,",",",",O
,today,NN,O
,announced,VBD,O
,the,DT,O
,top,JJ,O
,10,CD,O
,most,JJS,O
,prevalent,JJ,O
,malware,NN,O
,threats,NNS,O
,for,IN,O
,the,DT,O
,month,NN,O
,of,IN,O
,June,NNP,O
,2010,CD,O
,.,.,O
Sentence: 3704,The,DT,O
,report,NN,O
,",",",",O
,compiled,VBN,O
,from,IN,O
,monthly,JJ,O
,scans,NNS,O
,performed,VBN,O
,by,IN,O
,Sunbelt,NNP,O
,Software's,NNP,O
,award-winning,JJ,O
,anti-malware,JJ,O
,solution,NN,O
,",",",",O
,VIPRE,NNP,O
,Antivirus,NNP,O
,",",",",O
,and,CC,O
,its,PRP$,O
,antispyware,NN,O
,tool,NN,O
,",",",",O
,CounterSpy,NNP,O
,",",",",O
,is,VBZ,O
,a,DT,O
,service,NN,O
,of,IN,O
,SunbeltLabs,NNP,O
,.,.,O
Sentence: 3705,Most,RBS,O
,significant,JJ,O
,in,IN,O
,June,NNP,O
,was,VBD,O
,a,DT,O
,surge,NN,O
,in,IN,O
,detections,NNS,O
,of,IN,O
,Trojan-Spy.Win32,NNP,B-MAL
,.,.,I-MAL
,Zbot.gen,NNP,I-MAL
,",",",",O
,a,DT,O
,growing,VBG,O
,family,NN,O
,of,IN,O
,password-stealing,JJ,B-CAP
,Trojan,NNP,O
,horse,NN,O
,programs,NNS,O
,",",",",O
,which,WDT,O
,moved,VBD,O
,up,RP,O
,from,IN,O
,fifth,JJ,O
,place,NN,O
,in,IN,O
,May,NNP,O
,to,TO,O
,second,VB,O
,in,IN,O
,June,NNP,O
,as,IN,O
,a,DT,O
,result,NN,O
,.,.,O
Sentence: 3706,Also,RB,O
,revealed,VBN,O
,by,IN,O
,Sunbelt,NNP,O
,Software,NNP,O
,,NNP,O
,s,VBD,O
,ThreatNet,NNP,O
,,NNP,O
,statistics,NNS,O
,was,VBD,O
,the,DT,O
,re-emergence,NN,O
,of,IN,O
,the,DT,O
,high-profile,JJ,O
,Conficker,NNP,O
,worm,NN,O
,",",",",O
,in,IN,O
,the,DT,O
,form,NN,O
,of,IN,O
,variant,JJ,O
,Downadup,NNP,O
,.,.,O
Sentence: 3707,Like,IN,O
,the,DT,O
,original,JJ,O
,Conficker,NNP,O
,strain,NN,O
,",",",",O
,Downadup,NNP,O
,spreads,VBZ,O
,across,IN,O
,a,DT,O
,network,NN,O
,by,IN,O
,taking,VBG,O
,advantage,NN,O
,of,IN,O
,a,DT,O
,vulnerability,NN,O
,in,IN,O
,Windows,NNP,B-OS
,Server,NNP,O
,service,NN,O
,which,WDT,O
,allows,VBZ,O
,remote,VBP,B-CAP
,code,NN,I-CAP
,execution,NN,I-CAP
,when,WRB,O
,file,NN,O
,sharing,NN,O
,is,VBZ,O
,enabled,VBN,O
,.,.,O
Sentence: 3708,This,DT,O
,particular,JJ,O
,variant,NN,O
,of,IN,O
,Downadup,NNP,O
,also,RB,O
,spreads,VBZ,O
,through,IN,O
,removable,JJ,B-DVEC
,drives,NNS,I-DVEC
,and,CC,O
,takes,VBZ,O
,advantage,NN,O
,of,IN,O
,weak,JJ,O
,administrator,NN,O
,passwords,NNS,O
,to,TO,O
,turn,VB,O
,off,RP,O
,some,DT,O
,system,NN,O
,services,NNS,O
,and,CC,O
,anti-malcode,JJ,O
,protection,NN,O
,.,.,O
Sentence: 3709,New,NNP,O
,entries,NNS,O
,in,IN,O
,the,DT,O
,top,JJ,O
,10,CD,O
,in,IN,O
,June,NNP,O
,were,VBD,O
,:,:,O
,Packed.Win32,NNP,O
,.,.,O
,Tdss.q,NNP,O
,(,(,O
,v,NN,O
,),),O
,(,(,O
,TDSS,NNP,O
,Rootkit,NNP,O
,),),O
,Trojan.ASF.Wimad,NNP,O
,(,(,O
,v,NN,O
,),),O
,(,(,O
,Redirect,JJ,O
,browsers,NNS,O
,to,TO,O
,a,DT,O
,malware-infected,JJ,O
,web,NN,O
,site,NN,O
,),),O
,Worm.Win32,NNP,O
,.,.,O
,Downad.Gen,NNP,O
,(,(,O
,v,NN,O
,),),O
,(,(,O
,A,DT,O
,variation,NN,O
,of,IN,O
,the,DT,O
,Conficker,NNP,O
,worm,NN,O
,),),O
,Trojan.ASF.Wimad,NNP,O
,(,(,O
,v,NN,O
,),),O
,is,VBZ,O
,a,DT,O
,VIPRE,NNP,O
,detection,NN,O
,for,IN,O
,a,DT,O
,group,NN,O
,of,IN,O
,Trojanized,NNP,O
,Windows,NNP,O
,media,NNS,O
,files,NNS,O
,which,WDT,O
,",",",",O
,when,WRB,O
,opened,VBN,O
,with,IN,O
,Windows,NNP,O
,Media,NNP,O
,Player,NNP,O
,",",",",O
,redirect,VBP,O
,the,DT,O
,victim,NN,O
,,NNP,O
,s,VBZ,O
,browser,NN,O
,to,TO,O
,a,DT,O
,web,JJ,O
,site,NN,O
,to,TO,O
,download,VB,O
,malicious,JJ,O
,files,NNS,O
,.,.,O
Sentence: 3710,They,PRP,O
,have,VBP,O
,been,VBN,O
,used,VBN,O
,to,TO,O
,download,VB,O
,a,DT,O
,variety,NN,O
,of,IN,O
,malware,NN,O
,.,.,O
Sentence: 3711,The,DT,O
,growth,NN,O
,in,IN,O
,these,DT,O
,detections,NNS,O
,in,IN,O
,the,DT,O
,month,NN,O
,of,IN,O
,June,NNP,O
,is,VBZ,O
,widely,RB,O
,due,JJ,O
,to,TO,O
,increased,JJ,O
,activity,NN,O
,around,IN,O
,video,NN,O
,downloads,NNS,O
,associated,VBN,O
,with,IN,O
,the,DT,O
,FIFA,NNP,O
,World,NNP,O
,Cup,NNP,O
,",",",",O
,which,WDT,O
,began,VBD,O
,on,IN,O
,June,NNP,O
,11,CD,O
,.,.,O
Sentence: 3712,Trojan.Win32,NNP,O
,.,.,O
,Generic,NNP,O
,!,.,O
Sentence: 3713,BT,NNP,O
,,VBZ,O
,a,DT,O
,generic,JJ,O
,detection,NN,O
,for,IN,O
,Trojans,NNPS,O
,",",",",O
,continued,VBD,O
,to,TO,O
,dominate,VB,O
,the,DT,O
,top,JJ,O
,10,CD,O
,and,CC,O
,accounted,VBD,O
,for,IN,O
,a,DT,O
,over,IN,O
,a,DT,O
,quarter,NN,O
,(,(,O
,27.16%,CD,O
,),),O
,of,IN,O
,all,DT,O
,detections,NNS,O
,",",",",O
,down,RB,O
,a,DT,O
,fraction,NN,O
,on,IN,O
,the,DT,O
,previous,JJ,O
,month,NN,O
,.,.,O
Sentence: 3714,It,PRP,O
,is,VBZ,O
,a,DT,O
,detection,NN,O
,that,WDT,O
,includes,VBZ,O
,many,JJ,O
,downloaders,NNS,O
,associated,VBN,O
,with,IN,O
,scareware,NN,O
,or,CC,O
,rogue,VB,O
,security,NN,O
,products,NNS,O
,.,.,O
Sentence: 3715,Seven,CD,O
,of,IN,O
,the,DT,O
,top,JJ,O
,10,CD,O
,detections,NNS,O
,found,VBD,O
,also,RB,O
,featured,VBN,O
,in,IN,O
,May,NNP,O
,",",",",O
,while,IN,O
,six,CD,O
,of,IN,O
,the,DT,O
,top,JJ,O
,10,CD,O
,were,VBD,O
,Trojan,NNP,O
,horse,NN,O
,programs,NNS,O
,",",",",O
,highlighting,VBG,O
,a,DT,O
,small,JJ,O
,decrease,NN,O
,in,IN,O
,the,DT,O
,number,NN,O
,of,IN,O
,different,JJ,O
,types,NNS,O
,of,IN,O
,Trojans,NNPS,O
,being,VBG,O
,detected,VBN,O
,in,IN,O
,volume,NN,O
,.,.,O
Sentence: 3716,However,RB,O
,",",",",O
,Trojans,NNPS,O
,are,VBP,O
,still,RB,O
,highly,RB,O
,active,JJ,O
,",",",",O
,as,IN,O
,illustrated,VBN,O
,by,IN,O
,the,DT,O
,growth,NN,O
,in,IN,O
,Trojan-Spy.Win32,NNP,B-MAL
,.,.,I-MAL
,Zbot.gen,NNP,I-MAL
,.,.,O
Sentence: 3717,INF.Autorun,NNP,O
,(,(,O
,v,NN,O
,),),O
,",",",",O
,Trojan.Win32,NNP,O
,.,.,O
,Generic.pak,NN,O
,!,.,O
Sentence: 3718,cobra,NN,O
,and,CC,O
,BehavesLike.Win32,NNP,O
,.,.,O
,Malware,NNP,O
,(,(,O
,v,NN,O
,),),O
,also,RB,O
,recorded,VBD,O
,significant,JJ,O
,month-on-month,JJ,O
,rises,NNS,O
,in,IN,O
,percentage,NN,O
,of,IN,O
,detections,NNS,O
,.,.,O
Sentence: 3719,,CC,O
,Although,IN,O
,Trojans,NNPS,O
,continue,VBP,O
,to,TO,O
,dominate,VB,O
,the,DT,O
,top,JJ,O
,10,CD,O
,",",",",O
,June,NNP,O
,reveals,VBZ,O
,interesting,VBG,O
,trends,NNS,O
,such,JJ,O
,as,IN,O
,a,DT,O
,fresh,JJ,O
,wave,NN,O
,of,IN,O
,Conficker-based,JJ,O
,detections,NNS,O
,",",",",O
,suggesting,VBG,O
,that,IN,O
,this,DT,O
,troublesome,JJ,O
,piece,NN,O
,of,IN,O
,malware,NN,O
,is,VBZ,O
,on,IN,O
,its,PRP$,O
,way,NN,O
,back,RB,O
,",",",",O
,,NNP,O
,said,VBD,O
,Sunbelt,NNP,O
,Software,NNP,O
,research,NN,O
,center,NN,O
,manager,NN,O
,Tom,NNP,O
,Kelchner,NNP,O
,.,.,O
Sentence: 3720,,RB,O
,As,IN,O
,we,PRP,O
,expected,VBD,O
,",",",",O
,malware,VB,O
,related,VBN,O
,to,TO,O
,the,DT,O
,distribution,NN,O
,and,CC,O
,downloading,NN,O
,of,IN,O
,media,NNS,O
,files,NNS,O
,is,VBZ,O
,also,RB,O
,on,IN,O
,the,DT,O
,increase,NN,O
,",",",",O
,as,IN,O
,highlighted,VBN,O
,by,IN,O
,the,DT,O
,appearance,NN,O
,of,IN,O
,Trojan.ASF.Wimad,NNP,O
,(,(,O
,v,NN,O
,),),O
,in,IN,O
,the,DT,O
,top,JJ,O
,10,CD,O
,for,IN,O
,June,NNP,O
,",",",",O
,coinciding,VBG,O
,with,IN,O
,the,DT,O
,start,NN,O
,of,IN,O
,the,DT,O
,FIFA,NNP,O
,World,NNP,O
,Cup,NNP,O
,.,.,O
Sentence: 3721,With,IN,O
,many,JJ,O
,of,IN,O
,the,DT,O
,World,NNP,O
,Cup,NNP,O
,matches,NNS,O
,taking,VBG,O
,place,NN,O
,during,IN,O
,work,NN,O
,hours,NNS,O
,when,WRB,O
,users,NNS,O
,have,VBP,O
,no,DT,O
,access,NN,O
,to,TO,O
,a,DT,O
,TV,NN,O
,",",",",O
,the,DT,O
,temptation,NN,O
,to,TO,O
,seek,VB,O
,out,RP,O
,online,NN,O
,streaming,NN,O
,services,NNS,O
,",",",",O
,be,VB,O
,they,PRP,O
,from,IN,O
,trusted,VBN,O
,or,CC,O
,untrusted,JJ,O
,sources,NNS,O
,",",",",O
,has,VBZ,O
,been,VBN,O
,too,RB,O
,strong,JJ,O
,for,IN,O
,some,DT,O
,users,NNS,O
,.,.,O
Sentence: 3722,To,TO,O
,avoid,VB,O
,unnecessary,JJ,O
,malware,NN,O
,risks,NNS,O
,",",",",O
,it,PRP,O
,is,VBZ,O
,essential,JJ,O
,to,TO,O
,keep,VB,O
,clear,JJ,O
,of,IN,O
,unknown,JJ,O
,and,CC,O
,unproven,JJ,O
,sites,NNS,O
,offering,VBG,O
,audio,NN,O
,and,CC,O
,video,NN,O
,streaming,NN,O
,",",",",O
,,NNP,O
,Kelchner,NNP,O
,added,VBD,O
,.,.,O
Sentence: 3723,The,DT,O
,top,JJ,O
,10,CD,O
,results,NNS,O
,represent,VBP,O
,the,DT,O
,number,NN,O
,of,IN,O
,times,NNS,O
,a,DT,O
,particular,JJ,O
,malware,NN,O
,infection,NN,O
,was,VBD,O
,detected,VBN,O
,during,IN,O
,VIPRE,NNP,O
,and,CC,O
,CounterSpy,NNP,O
,scans,VBZ,O
,that,IN,O
,report,NN,O
,back,RB,O
,to,TO,O
,ThreatNet,NNP,O
,",",",",O
,Sunbelt,NNP,O
,Software,NNP,O
,,NNP,O
,s,NNP,O
,community,NN,O
,of,IN,O
,opt-in,JJ,O
,users,NNS,O
,.,.,O
Sentence: 3724,These,DT,O
,threats,NNS,O
,are,VBP,O
,classified,VBN,O
,as,IN,O
,moderate,JJ,O
,to,TO,O
,severe,VB,O
,based,VBN,O
,on,IN,O
,method,NN,O
,of,IN,O
,installation,NN,O
,among,IN,O
,other,JJ,O
,criteria,NNS,O
,established,VBN,O
,by,IN,O
,SunbeltLabs,NNP,O
,.,.,O
Sentence: 3725,The,DT,O
,majority,NN,O
,of,IN,O
,these,DT,O
,threats,NNS,O
,propagate,VBP,O
,through,IN,O
,stealth,NN,O
,installations,NNS,O
,or,CC,O
,social,JJ,O
,engineering,NN,O
,.,.,O
Sentence: 3726,ZeuS,NNP,B-MAL
,or,CC,O
,Zbot,NNP,B-MAL
,Trojan,NNP,O
,has,VBZ,O
,been,VBN,O
,rated,VBN,O
,as,IN,O
,a,DT,O
,very,RB,O
,dangerous,JJ,O
,financial,JJ,O
,malware,NN,O
,.,.,O
Sentence: 3727,Zbot,NNP,B-MAL
,steals,NNS,B-BEH
,critical,JJ,O
,system,NN,O
,information,NN,O
,",",",",O
,sensitive,JJ,O
,banking,NN,O
,details,NNS,O
,",",",",O
,and,CC,O
,online,JJ,O
,credentials,NNS,O
,.,.,O
Sentence: 3728,Since,IN,O
,2011,CD,O
,",",",",O
,when,WRB,O
,the,DT,O
,source,NN,O
,code,NN,O
,of,IN,O
,the,DT,O
,ZeuS,NNP,B-MAL
,malware,NN,O
,was,VBD,O
,leaked,VBN,O
,",",",",O
,many,JJ,O
,versions,NNS,O
,of,IN,O
,the,DT,O
,ZeuS,NNP,B-MAL
,have,VBP,O
,been,VBN,O
,developed,VBN,O
,and,CC,O
,used,VBN,O
,for,IN,O
,numerous,JJ,O
,cyber,NN,O
,attacks,NNS,O
,.,.,O
Sentence: 3729,In,IN,O
,the,DT,O
,latest,JJS,O
,wave,NN,O
,of,IN,O
,attacks,NNS,O
,",",",",O
,the,DT,O
,banking,NN,O
,Trojan,NNP,O
,has,VBZ,O
,been,VBN,O
,combined,VBN,O
,with,IN,O
,the,DT,O
,Terdot,NNP,B-MAL
,Zloader,NNP,I-MAL
,downloader,NN,O
,for,IN,O
,Man-in-the-Middle,NNP,B-CAP
,(,(,O
,MITM,NNP,B-CAP
,),),O
,attacks,NNS,O
,against,IN,O
,browsers,NNS,O
,for,IN,O
,modifying,VBG,O
,web,JJ,O
,content,NN,O
,and,CC,O
,also,RB,O
,spying,VBG,O
,on,IN,O
,users,NNS,O
,.,.,O
Sentence: 3730,The,DT,O
,initial,JJ,O
,infection,NN,O
,of,IN,O
,a,DT,O
,device,NN,O
,/,NN,O
,system,NN,O
,takes,VBZ,O
,place,NN,O
,when,WRB,O
,a,DT,O
,malicious,JJ,O
,email,NN,B-DVEC
,attachment,NN,O
,drops,VBZ,O
,the,DT,O
,Terdot,NNP,B-MAL
,Zloader,NNP,I-MAL
,/,NNP,O
,Zbot,NNP,B-MAL
,.,.,O
Sentence: 3731,This,DT,O
,combination,NN,O
,had,VBD,O
,been,VBN,O
,distributed,VBN,O
,through,IN,O
,the,DT,O
,exploit,JJ,O
,kit,NN,O
,named,VBN,O
,as,IN,O
,,NNP,O
,SundownEK,NNP,O
,,NNP,O
,.,.,O
Sentence: 3732,The,DT,O
,exploit,JJ,O
,injects,VBZ,O
,a,DT,O
,downloader,NN,O
,that,WDT,O
,compromises,VBZ,O
,the,DT,O
,Windows,NNP,O
,Program,NNP,O
,Manager,NNP,O
,.,.,O
Sentence: 3733,This,DT,O
,downloader,NN,O
,then,RB,O
,establishes,VBZ,O
,communication,NN,O
,with,IN,O
,a,DT,O
,command,NN,B-CAP
,and,CC,I-CAP
,control,NN,I-CAP
,(,(,O
,C,NNP,B-CAP
,&,CC,I-CAP
,C,NNP,I-CAP
,),),O
,server,NN,O
,and,CC,O
,downloads,VBZ,O
,a,DT,O
,DLL-based,JJ,O
,bot,NN,O
,component,NN,O
,that,WDT,O
,infects,VBZ,O
,the,DT,O
,browsers,NNS,O
,and,CC,O
,the,DT,O
,Windows,NNP,O
,Installer,NNP,O
,program,NN,O
,.,.,O
Sentence: 3734,Typically,RB,O
,",",",",O
,communication,NN,O
,takes,VBZ,O
,place,NN,O
,between,IN,O
,the,DT,O
,websites,NNS,O
,and,CC,O
,the,DT,O
,browser,NN,O
,through,IN,O
,TCP,NNP,O
,sockets,NNS,O
,.,.,O
Sentence: 3735,This,DT,O
,is,VBZ,O
,a,DT,O
,legitimate,JJ,O
,certificate,NN,O
,application,NN,O
,",",",",O
,that,WDT,O
,is,VBZ,O
,abused,VBN,O
,by,IN,O
,the,DT,O
,Terdot,NNP,B-MAL
,Zloader,NNP,I-MAL
,/,NNP,O
,Zbot,NNP,B-MAL
,malware,NN,O
,to,TO,O
,infect,VB,O
,the,DT,O
,system,NN,O
,and,CC,O
,unleash,VB,O
,a,DT,O
,Man-in-the-Browser,NNP,B-CAP
,attack,NN,O
,(,(,O
,which,WDT,O
,is,VBZ,O
,a,DT,O
,form,NN,O
,of,IN,O
,an,DT,O
,MITM,NNP,B-CAP
,attack,NN,O
,),),O
,.,.,O
Sentence: 3736,The,DT,O
,Zbot,NNP,B-MAL
,banking,NN,O
,trojan,NN,O
,spies,NNS,O
,on,IN,O
,users,NNS,O
,and,CC,O
,is,VBZ,O
,also,RB,O
,capable,JJ,O
,of,IN,O
,modifying,VBG,B-BEH
,web,NN,I-BEH
,content,NN,I-BEH
,through,IN,O
,the,DT,O
,browsers,NNS,O
,.,.,O
Sentence: 3737,This,DT,O
,malware,NN,O
,is,VBZ,O
,considered,VBN,O
,to,TO,O
,be,VB,O
,the,DT,O
,most,RBS,O
,dangerous,JJ,O
,of,IN,O
,financial,JJ,O
,malware,NN,O
,seen,VBN,O
,till,RB,O
,now,RB,O
,.,.,O
Sentence: 3738,In,IN,O
,the,DT,O
,deadly,JJ,O
,2017,CD,O
,attack,NN,O
,",",",",O
,it,PRP,O
,had,VBD,O
,inbuilt,VBN,O
,code,NN,O
,targeting,VBG,O
,banking,NN,O
,and,CC,O
,financial,JJ,O
,websites,NNS,O
,such,JJ,O
,as,IN,O
,PayPal,NNP,O
,and,CC,O
,HSBC,NNP,O
,.,.,O
Sentence: 3739,This,DT,O
,malware,NN,O
,displays,VBZ,O
,webfakes,NNS,O
,that,WDT,O
,fool,VBP,O
,the,DT,O
,website,JJ,O
,visitor,NN,O
,into,IN,O
,believing,VBG,O
,that,IN,O
,the,DT,O
,website,NN,O
,is,VBZ,O
,genuine,JJ,O
,.,.,O
Sentence: 3740,And,CC,O
,that,DT,O
,is,VBZ,O
,not,RB,O
,all,DT,O
,.,.,O
Sentence: 3741,This,DT,O
,malware,NN,O
,also,RB,O
,conducts,VBZ,O
,a,DT,O
,,JJ,O
,fileless,NN,O
,,NNP,O
,malware,NN,O
,attack,NN,O
,.,.,O
Sentence: 3742,It,PRP,O
,downloads,VBZ,O
,a,DT,O
,genuine,JJ,O
,Microsoft,NNP,O
,,NNP,O
,certutil,NN,O
,,NNP,O
,program,NN,O
,that,WDT,O
,can,MD,O
,generate,VB,O
,and,CC,O
,also,RB,O
,install,VB,O
,fraudulent,JJ,O
,security,NN,O
,certificates,NNS,O
,.,.,O
Sentence: 3743,This,DT,O
,dupes,VBZ,O
,website,JJ,O
,visitors,NNS,O
,into,IN,O
,making,VBG,O
,them,PRP,O
,believe,VBP,O
,that,IN,O
,the,DT,O
,connection,NN,O
,between,IN,O
,the,DT,O
,website,NN,O
,and,CC,O
,the,DT,O
,browser,NN,O
,is,VBZ,O
,secure,JJ,O
,.,.,O
Sentence: 3744,When,WRB,O
,a,DT,O
,user,NN,O
,tries,VBZ,O
,to,TO,O
,visit,VB,O
,a,DT,O
,financial,JJ,O
,website,NN,O
,over,IN,O
,HTTPS,NNP,O
,",",",",O
,it,PRP,O
,will,MD,O
,display,VB,O
,certificates,NNS,O
,,VBP,O
,but,CC,O
,they,PRP,O
,will,MD,O
,not,RB,O
,be,VB,O
,the,DT,O
,genuine,JJ,O
,certificates,NNS,O
,,VBP,O
,they,PRP,O
,will,MD,O
,be,VB,O
,the,DT,O
,fraudulent,JJ,O
,certificates,NNS,O
,.,.,O
Sentence: 3745,The,DT,O
,dangerous,JJ,O
,part,NN,O
,is,VBZ,O
,that,IN,O
,the,DT,O
,fraudulent,JJ,O
,certificate,NN,O
,will,MD,O
,list,VB,O
,a,DT,O
,legitimate,JJ,O
,domain,NN,O
,;,:,O
,but,CC,O
,",",",",O
,the,DT,O
,certificate,NN,O
,issuer,NN,O
,will,MD,O
,not,RB,O
,be,VB,O
,legitimate,JJ,O
,or,CC,O
,will,MD,O
,not,RB,O
,exist,VB,O
,at,IN,O
,all,DT,O
,.,.,O
Sentence: 3746,While,IN,O
,earlier,JJR,O
,it,PRP,O
,had,VBD,O
,been,VBN,O
,easy,JJ,O
,to,TO,O
,view,VB,O
,the,DT,O
,SSL,NNP,O
,certificate,NN,O
,details,NNS,O
,and,CC,O
,issuer,NN,O
,now,RB,O
,",",",",O
,some,DT,O
,browsers,NNS,O
,seem,VBP,O
,to,TO,O
,have,VB,O
,made,VBN,O
,them,PRP,O
,very,RB,O
,difficult,JJ,O
,for,IN,O
,the,DT,O
,average,JJ,O
,user,NN,O
,.,.,O
Sentence: 3747,The,DT,O
,Terdot,NNP,B-MAL
,Zloader,NNP,I-MAL
,/,NNP,O
,Zbot,NNP,B-MAL
,is,VBZ,O
,a,DT,O
,very,RB,O
,dangerous,JJ,O
,malware,NN,O
,",",",",O
,and,CC,O
,there,EX,O
,is,VBZ,O
,no,DT,O
,doubt,NN,O
,about,IN,O
,it,PRP,O
,.,.,O
Sentence: 3748,The,DT,O
,complete,JJ,O
,source,NN,O
,code,NN,O
,for,IN,O
,the,DT,O
,Zeus,NNP,B-MAL
,crimeware,NN,O
,kit,NN,O
,is,VBZ,O
,available,JJ,O
,on,IN,O
,numerous,JJ,O
,underground,JJ,O
,forums,NNS,O
,.,.,O
Sentence: 3749,This,DT,O
,has,VBZ,O
,allowed,VBN,O
,cyber,JJ,O
,criminals,NNS,O
,to,TO,O
,make,VB,O
,them,PRP,O
,more,RBR,O
,potent,JJ,O
,with,IN,O
,more,RBR,O
,threatening,JJ,O
,capabilities,NNS,O
,to,TO,O
,launch,VB,O
,various,JJ,O
,types,NNS,O
,of,IN,O
,MITM,NNP,O
,attacks.So,NN,O
,",",",",O
,it,PRP,O
,is,VBZ,O
,vital,JJ,O
,to,TO,O
,ensure,VB,O
,data,NNS,O
,security,NN,O
,for,IN,O
,financial,JJ,O
,transactions,NNS,O
,.,.,O
Sentence: 3750,Try,VB,O
,Comodo,NNP,O
,SecureBox,NNP,O
,to,TO,O
,get,VB,O
,ultimate,JJ,O
,protection,NN,O
,from,IN,O
,all,DT,O
,kinds,NNS,O
,of,IN,O
,data,NNS,O
,security,NN,O
,breaches,NNS,O
,.,.,O
Sentence: 3751,In,IN,O
,one,CD,O
,of,IN,O
,the,DT,O
,largest,JJS,O
,e-crime,JJ,O
,busts,NNS,O
,in,IN,O
,UK,NNP,O
,history,NN,O
,",",",",O
,police,NNS,O
,have,VBP,O
,arrested,VBN,O
,19,CD,O
,people,NNS,O
,accused,VBN,O
,of,IN,O
,being,VBG,O
,part,NN,O
,of,IN,O
,a,DT,O
,gang,NN,O
,that,WDT,O
,stole,VBD,O
,millions,NNS,O
,from,IN,O
,online,JJ,O
,bank,NN,O
,accounts,NNS,O
,using,VBG,O
,the,DT,O
,infamous,JJ,O
,Zeus,NNP,B-MAL
,Trojan,NNP,O
,.,.,O
Sentence: 3752,John,NNP,O
,is,VBZ,O
,one,CD,O
,of,IN,O
,the,DT,O
,co-founders,NNS,O
,of,IN,O
,Techworld,NNP,O
,.,.,O
Sentence: 3753,He,PRP,O
,was,VBD,O
,previously,RB,O
,editor,NN,O
,of,IN,O
,Network,NNP,O
,World,NNP,O
,(,(,O
,formerly,RB,O
,LAN,NNP,O
,Magazine,NNP,O
,),),O
,and,CC,O
,Network,NNP,O
,Week,NNP,O
,.,.,O
Sentence: 3754,In,IN,O
,one,CD,O
,of,IN,O
,the,DT,O
,largest,JJS,O
,e-crime,JJ,O
,busts,NNS,O
,in,IN,O
,UK,NNP,O
,history,NN,O
,",",",",O
,police,NNS,O
,have,VBP,O
,arrested,VBN,O
,19,CD,O
,people,NNS,O
,accused,VBN,O
,of,IN,O
,being,VBG,O
,part,NN,O
,of,IN,O
,a,DT,O
,gang,NN,O
,that,WDT,O
,stole,VBD,O
,millions,NNS,O
,from,IN,O
,online,JJ,O
,bank,NN,O
,accounts,NNS,O
,using,VBG,O
,the,DT,O
,infamous,JJ,O
,Zeus,NNP,B-MAL
,Trojan,NNP,O
,.,.,O
Sentence: 3755,The,DT,O
,Metropolitan,NNP,O
,Police,NNP,O
,Central,NNP,O
,e-Crime,JJ,O
,Unit,NNP,O
,(,(,O
,PCeU,NNP,O
,),),O
,believes,VBZ,O
,that,IN,O
,the,DT,O
,gang,NN,O
,of,IN,O
,mostly,RB,O
,East,NNP,O
,Europeans,NNPS,O
,based,VBN,O
,in,IN,O
,London,NNP,O
,had,VBD,O
,already,RB,O
,stolen,VBN,O
,£6,CD,O
,million,CD,O
,(,(,O
,$9.5,NNP,O
,million,CD,O
,),),O
,from,IN,O
,UK,NNP,O
,accounts,NNS,O
,",",",",O
,or,CC,O
,around,IN,O
,£2,CD,O
,million,CD,O
,per,IN,O
,month,NN,O
,",",",",O
,and,CC,O
,could,MD,O
,have,VB,O
,taken,VBN,O
,as,RB,O
,much,JJ,O
,as,IN,O
,£20,JJ,O
,million,CD,O
,in,IN,O
,total,JJ,O
,.,.,O
Sentence: 3756,According,VBG,O
,to,TO,O
,descriptions,NNS,O
,given,VBN,O
,in,IN,O
,the,DT,O
,UK,NNP,O
,newspaper,NN,O
,that,WDT,O
,extensively,RB,O
,covered,VBD,O
,the,DT,O
,arrests,NNS,O
,",",",",O
,the,DT,O
,operation,NN,O
,was,VBD,O
,highly,RB,O
,sophisticated,JJ,O
,",",",",O
,involving,VBG,O
,a,DT,O
,network,NN,O
,of,IN,O
,,NN,O
,mule,NN,O
,,NN,O
,accounts,NNS,O
,(,(,O
,real,JJ,O
,accounts,NNS,O
,used,VBN,O
,to,TO,O
,withdraw,VB,O
,money,NN,O
,),),O
,",",",",O
,and,CC,O
,a,DT,O
,mastermind,NN,O
,described,NN,O
,as,IN,O
,being,VBG,O
,an,DT,O
,,NN,O
,IT,NNP,O
,expert,VBZ,O
,,NNP,O
,.,.,O
Sentence: 3757,Police,NNP,O
,said,VBD,O
,that,IN,O
,600,CD,O
,UK,NNP,O
,bank,NN,O
,accounts,NNS,O
,had,VBD,O
,been,VBN,O
,compromised,VBN,O
,but,CC,O
,this,DT,O
,is,VBZ,O
,likely,JJ,O
,to,TO,O
,be,VB,O
,a,DT,O
,low,JJ,O
,starting,NN,O
,figure,NN,O
,given,VBN,O
,the,DT,O
,large,JJ,O
,sums,NNS,O
,quoted,VBN,O
,as,IN,O
,having,VBG,O
,been,VBN,O
,stolen,VBN,O
,.,.,O
Sentence: 3758,We,PRP,O
,believe,VBP,O
,we,PRP,O
,have,VBP,O
,disrupted,VBN,O
,a,DT,O
,highly,RB,O
,organised,VBN,O
,criminal,JJ,O
,network,NN,O
,",",",",O
,which,WDT,O
,has,VBZ,O
